baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000005175.5	132.585177671478	0.337167839567157	0.304156707310643	1.10853330359997	0.267631564435869	0.602188781565815
ENSG00000005187.7	136.808744197942	-1.09903260959522	0.325335070229331	-3.37815596953782	0.000729736784591274	0.028746635896952
ENSG00000005189.15	76.9087337941893	0.0633815700405745	0.359639846408391	0.176236228197587	0.860108360206562	0.95196374028725
ENSG00000005194.10	95.129491334059	0.205692847473176	0.342164240499691	0.601152379841874	0.547738498487705	0.808921516839111
ENSG00000005238.15	23.1165837046865	0.51455323065711	0.601622601077832	0.855275765463707	0.39239850060921	NA
ENSG00000005243.5	0.540291912755665	-2.67074214334722	3.92468129020702	-0.680499114669853	0.496188482215339	NA
ENSG00000005249.8	282.887738438282	0.176299286619817	0.278068955236536	0.634012834945382	0.526072445881401	0.797387348227961
ENSG00000005302.13	169.479815598948	0.150764676062376	0.281312277198019	0.535933509777999	0.592004504102549	0.833573822254651
ENSG00000005339.8	144.940675258651	-0.26369223802009	0.298488009444276	-0.883426568829454	0.377005840958616	0.697098932802187
ENSG00000005379.11	20.7797881185898	0.768211045196397	0.629858803372639	1.21965596270615	0.222595322097546	NA
ENSG00000005436.9	43.0126775297372	0.690830255985918	0.454075829814335	1.52139843309517	0.128159881856289	0.447988257024691
ENSG00000005448.12	8.8306424269372	-0.664623134470939	0.939541488034174	-0.707390937957989	0.479323566864492	NA
ENSG00000005469.7	10.8679416510017	0.903972647301353	0.832845262476409	1.0854028809787	0.277743256958101	NA
ENSG00000005471.11	1.68069999828886	-0.497466985744456	2.15755683995583	-0.230569585251177	0.817649198426278	NA
ENSG00000005483.15	279.979706275719	0.503610347251453	0.255202754412955	1.97337347870681	0.048453026936613	0.302465357842752
ENSG00000005486.12	56.9700694799673	0.318471257362735	0.418995696897194	0.76008240590804	0.447205328713718	0.749014867544862
ENSG00000005700.10	63.3103309156543	-1.4428059333971	0.40310598876539	-3.57922227307028	0.000344618268878982	0.0179381904747941
ENSG00000005801.12	94.5499531137294	0.659723144820133	0.347502887747524	1.89846809359308	0.0576344469792019	0.32462716854984
ENSG00000005810.13	93.164522741611	0.520297764101392	0.35572102255545	1.4626567762671	0.143561319084279	0.466216758834617
ENSG00000005812.6	30.2464739167889	0.661372220481137	0.555734342434953	1.19008700736998	0.234012196353075	NA
ENSG00000005844.13	4.01040170840601	-0.255174587292807	1.36043578474999	-0.187568270515393	0.851215101189505	NA
ENSG00000005882.7	4.94991105492056	1.59606673625776	1.22144459634234	1.30670416082501	0.191313205024612	NA
ENSG00000005884.13	0.272341483945241	-1.23252673294525	4.89227302052575	-0.251933350361708	0.801092580946309	NA
ENSG00000005889.11	73.4437993626248	0.877855585938162	0.366685933324708	2.39402580289548	0.0166645763987945	0.187950343778152
ENSG00000005893.11	139.863297095702	0.203279449144237	0.304854022312714	0.666809142297346	0.504894052304953	0.785514314856238
ENSG00000005955.8	167.674219418329	0.319097403824674	0.296285470010876	1.07699308985	0.281483352814363	0.618256775966452
ENSG00000005961.13	49.8678843404131	-2.9895964195923	1.60639471199618	-1.86105967435443	0.0627357500802043	0.337380886456992
ENSG00000005981.8	1.63738369642193	-0.244101999945637	2.09939720984904	-0.116272422769958	0.907436640790498	NA
ENSG00000006007.7	117.333845478166	0.270312268060026	0.329563388148723	0.820213281513059	0.412094531832434	0.724520483678015
ENSG00000006015.13	22.8997376417163	-1.12293955231174	0.646171773816695	-1.73783442393182	0.0822399931248452	NA
ENSG00000006016.6	9.29435751982074	-6.18258245440969	1.7042290459399	-3.62778845316531	0.000285859326824113	NA
ENSG00000006025.7	51.4412041511078	-0.0839358047504761	0.431484141277239	-0.194528133761805	0.845762368899938	0.946333363753069
ENSG00000006042.7	141.349978233136	-0.267446132563009	0.310993573063485	-0.85997318185226	0.389803825815836	0.706994944673164
ENSG00000006114.11	146.191007918082	0.697021261935226	0.297080856896136	2.34623418424741	0.0189641878698784	0.197227553846735
ENSG00000006118.10	0.642623567038934	-2.49843489475338	3.6690431085539	-0.680949997270023	0.495903130451628	NA
ENSG00000006125.12	770.397481860255	0.620341219121752	0.223058590759279	2.78106849420211	0.0054180304581505	0.0983366727265174
ENSG00000006128.7	0	NA	NA	NA	NA	NA
ENSG00000006194.6	69.7759279955435	0.100686345207448	0.383345997899969	0.262651353500556	0.792819314846914	0.924530400562981
ENSG00000006210.6	4.71259200111146	-0.468522172182443	1.24899223655093	-0.37512016365791	0.707571101731652	NA
ENSG00000006282.15	5.40900431651179	-1.0649942467284	1.23218332630547	-0.864314768746009	0.387414999285997	NA
ENSG00000006327.9	43.0365057757071	0.358017212959473	0.467796678960277	0.765326538348243	0.444077125041056	0.746711871042804
ENSG00000006432.11	38.8921962135425	-0.245300967142916	0.495106032093245	-0.49545138059784	0.620281533608718	0.849904021802051
ENSG00000006451.3	95.1407700066189	-0.480305784881294	0.34516876441159	-1.3915099928004	0.164070831560451	0.49571322373807
ENSG00000006453.9	80.7571980479018	0.116022737516299	0.360463116577216	0.321871315484354	0.747550184646022	0.908551099090864
ENSG00000006459.6	88.5007655313259	0.391821290555943	0.352832575241708	1.11050202858261	0.266782754448029	0.601396443271674
ENSG00000006468.9	48.0365924640871	0.221142444584448	0.431176561152413	0.512881414503138	0.608034274901423	0.84210760033733
ENSG00000006530.11	148.139181673671	0.521125425977467	0.327160251761672	1.59287512211934	0.111188208282789	0.417374337203242
ENSG00000006534.11	9.35299184155443	-0.164961235964103	0.92651829663924	-0.178044229199214	0.858688240737692	NA
ENSG00000006555.6	1.5044516332261	-3.2993407581387	2.64435452420774	-1.24769229236658	0.21214376500644	NA
ENSG00000006576.12	117.604402953564	0.586670704102512	0.324319016032277	1.80893094484514	0.0704617322019407	0.35051180635743
ENSG00000006606.4	5.60955067742114	0.453475283214377	1.13089745904295	0.400987091790037	0.688429627544108	NA
ENSG00000006607.9	64.4758058031606	0.378625489479898	0.390657879605021	0.969199673798239	0.332445573812224	0.66309597820716
ENSG00000006625.13	139.802667347061	0.234684006649142	0.308875690360501	0.759800832416538	0.447373645274757	0.749014867544862
ENSG00000006634.3	210.131699284399	0.388110404387002	0.270253553563555	1.43609732145754	0.150974650186023	0.476241583541769
ENSG00000006638.7	122.581716734784	-0.854568479240038	0.328737780371003	-2.59954447059781	0.00933475826187348	0.13704268864997
ENSG00000006652.9	153.148339986484	0.636770103458021	0.291669162004076	2.18319310510147	0.0290215923095955	0.233869527235915
ENSG00000006695.6	48.7869025570263	0.371302869941955	0.435816777420907	0.85197011491679	0.394230679213516	0.710352728957008
ENSG00000006704.6	82.1157323429764	-0.528418171410757	0.365662122362539	-1.44509955801999	0.148429923123999	0.473214216486143
ENSG00000006712.10	137.467673381612	-0.141726708021425	0.347941306172849	-0.407329355575328	0.683766104974194	0.880659122119959
ENSG00000006715.11	105.665669904385	0.547051956637207	0.332052227637069	1.64748768749454	0.0994578449164187	0.402228051273717
ENSG00000006740.12	0.508558683551107	-0.425865291578247	3.75483284629811	-0.113417909401242	0.909699241676351	NA
ENSG00000006744.14	138.467619391528	0.0705164934222184	0.299562689215678	0.235398118526864	0.81389974625018	0.933808925958007
ENSG00000006747.10	53.0949706455672	-0.340762658184074	0.417443121845316	-0.816309193639903	0.414323317487435	0.72528308227356
ENSG00000006756.11	3.24089162469091	0.0876927617952057	1.54200556473656	0.0568692900989545	0.95464931765848	NA
ENSG00000006757.7	43.0383204485507	0.0721731704978966	0.470940345448334	0.153253317953016	0.878198512585051	0.956468260588518
ENSG00000006831.9	207.337019905781	0.751609856603007	0.287144857955822	2.61752852533631	0.00885690852166549	0.133369545268905
ENSG00000006837.7	38.0554248619709	0.360890899733354	0.494371457376695	0.729999465681868	0.465390511206392	0.760341166728099
ENSG00000007038.6	168.837220398839	0.249368935228025	0.297916853213709	0.837042055654172	0.402568928979678	0.718050135107691
ENSG00000007047.10	82.875562108547	-3.34419680527782	0.417894891114852	-8.00248310372073	1.2193490825033e-15	5.16760141164898e-12
ENSG00000007080.6	124.004896673959	-0.472035833850459	0.32732290361331	-1.44211061505219	0.149271170960621	0.473866084292968
ENSG00000007168.8	129.333035742786	0.27799743780286	0.310998451606768	0.893886887110182	0.371382414405453	0.692555169968441
ENSG00000007171.12	0.447067639230793	-1.70092977529227	4.26346697691099	-0.398954603027006	0.689926654627659	NA
ENSG00000007202.10	388.560932911589	-0.565290444994207	0.249217531216521	-2.26826115416047	0.0233132940742582	0.217146681948805
ENSG00000007237.14	4.05261727081665	-0.462570155304741	1.38515246797641	-0.33394890887392	0.738418112288498	NA
ENSG00000007255.6	14.1482458578003	-0.986793779160589	0.772667458458773	-1.27712610173713	0.201557731084464	NA
ENSG00000007264.9	68.0518942577865	-1.02553724583836	0.401110954821953	-2.55674205231712	0.0105657533827726	0.146380695857944
ENSG00000007312.8	0.143693830537317	1.5947922167537	4.9700969382902	0.320877487211012	0.748303235142559	NA
ENSG00000007314.7	1.68476863859122	-4.1282840355101	2.53323221034369	-1.62965085421443	0.103175309824077	NA
ENSG00000007341.14	39.6473936888129	0.210384521727364	0.466274385229245	0.451203257978514	0.651843061746372	0.865878232658365
ENSG00000007350.12	7.68546964454985	-1.44888852293003	1.20411535186254	-1.20328050023519	0.228867792358594	NA
ENSG00000007372.16	13.7482529330366	0.50185961735763	0.79277370746834	0.633042711469682	0.526705751592892	NA
ENSG00000007376.3	38.6900794841878	-0.528563292039192	0.497325165036742	-1.06281227896469	0.287867089971862	0.623588894447461
ENSG00000007384.11	40.4240815553175	-1.38929385823874	0.517743275732221	-2.68336436870942	0.0072885532481687	0.118827514629332
ENSG00000007392.12	135.433464208834	0.154734730348508	0.316386897739816	0.489068072837059	0.62479350404764	0.851087404665904
ENSG00000007402.7	1.44829672211036	-2.83166297647645	2.66998266628795	-1.06055481641507	0.288892265775366	NA
ENSG00000007516.9	18.6074119492772	0.105350231236872	0.837284703262296	0.125823666461836	0.899871507526557	NA
ENSG00000007520.3	105.589620927007	-0.78273326550985	1.14377026820916	-0.684344826287016	0.493757447180262	0.77958737652523
ENSG00000007541.10	54.3386570379241	-1.24888594995663	0.455819174234737	-2.73987146778841	0.006146321548632	0.106102284004491
ENSG00000007545.11	64.6523562094423	-0.194922072871717	0.387278901140826	-0.503311882722054	0.614745013325053	0.845324259075787
ENSG00000007866.14	50.3759650525884	-0.247709177099521	0.447709668543586	-0.553280830198121	0.580071125543245	0.828282152982571
ENSG00000007923.11	258.024367759724	0.124668642902875	0.251576990865068	0.49554866871645	0.620212876451687	0.849904021802051
ENSG00000007944.10	101.63401965634	0.15521862816694	0.356823828942997	0.435000735872202	0.663561893300989	0.871000374397954
ENSG00000007968.6	97.0667529914881	0.239504774807916	0.350843352030218	0.682654447980783	0.494825220062308	0.780011603617702
ENSG00000008018.8	505.831236790966	0.383774187590294	0.251310660455416	1.52709076047483	0.126738444143943	0.446987801882276
ENSG00000008056.8	2.170055343249	-0.0951474393085433	1.8488542714176	-0.0514629199172035	0.958956648298561	NA
ENSG00000008083.9	215.113309285606	0.208789116527641	0.260414261862432	0.80175761125532	0.422693183019195	0.731969246619847
ENSG00000008086.6	0.762653798876814	0.513961635464009	2.97857610497758	0.172552796151528	0.863002958420135	NA
ENSG00000008128.18	219.76769085533	-0.994131848898604	0.273634736171885	-3.63306158715951	0.000280078134210869	0.0154152095166969
ENSG00000008130.11	208.030521373233	-0.0319761877214964	0.28663461027498	-0.111557315743623	0.911174417788912	0.967930112191856
ENSG00000008256.11	61.5691711011014	-0.22641387548167	0.412653270909096	-0.548678252283979	0.583226273427452	0.829990915643231
ENSG00000008277.10	2.04323782486986	-1.21338548969586	1.99264093450339	-0.60893333499558	0.542568627575434	NA
ENSG00000008282.3	128.316715450494	0.124689948523866	0.308239161999228	0.404523382801624	0.685827886739337	0.880986696638942
ENSG00000008283.11	71.4567432674501	0.327276982070106	0.376250848371092	0.869837193688707	0.384389382344092	0.702324726179892
ENSG00000008294.16	345.809132460534	0.491498563902986	0.25659246313364	1.91548324491122	0.0554309039091109	0.32073184878629
ENSG00000008300.10	17.9723783883373	0.0250341487362319	0.686990773853726	0.0364402983111418	0.970931282097999	NA
ENSG00000008311.10	0.294618588443503	0.567829731349529	4.97319770300673	0.114177992764339	0.909096697037313	NA
ENSG00000008323.11	3.25336149904435	-0.134174710807249	1.56738769900666	-0.085604034593536	0.931781191094056	NA
ENSG00000008324.6	32.4903774372232	0.76980494466699	0.511291769402769	1.50560793412768	0.132167850502222	0.452318126849761
ENSG00000008382.11	23.2419537544204	-0.954667342412858	0.741699166335501	-1.2871355203614	0.198047056743496	NA
ENSG00000008394.8	47.0151946896804	0.793206833807955	0.506107551726996	1.56726931084369	0.117051755547649	0.429736414480424
ENSG00000008405.7	108.998300107478	0.439965577419437	0.32082458801225	1.37135866095973	0.170263177471548	0.502832759199422
ENSG00000008441.12	68.387232985012	-1.56535714482625	0.40500131090284	-3.86506685950402	0.000111058773080593	0.00833859700430007
ENSG00000008513.10	26.6428054376959	-0.0115443559943172	0.585353852485586	-0.0197220124977335	0.984265130760002	NA
ENSG00000008516.12	0	NA	NA	NA	NA	NA
ENSG00000008517.12	1.60394898450101	-1.1254761366522	2.36053156541385	-0.476789276255615	0.633512182717369	NA
ENSG00000008710.13	562.45657970431	-0.502498843824836	0.263438364680906	-1.90746265994133	0.0564607019380152	0.32360601508747
ENSG00000008735.10	8.33461596150327	-0.418261198317603	0.969214317747013	-0.431546656563918	0.666070935625694	NA
ENSG00000008838.13	275.477618551652	0.598251675394289	0.266112515354582	2.24811551834437	0.0245688247924098	0.221988772398198
ENSG00000008853.12	7.32153366694006	-0.416289368568714	1.11507339511332	-0.373329119314524	0.708903506455964	NA
ENSG00000008869.7	69.9136623865156	0.512078963855309	0.382170091372371	1.33992422592892	0.180269981096222	0.513177842183923
ENSG00000008952.12	202.391801667298	0.678639363676468	0.290806202848714	2.33364817197354	0.0196141519930711	0.201133699791569
ENSG00000008988.5	990.834005976807	-0.100230534142603	0.246889028633403	-0.405974030913426	0.684761681598442	0.880659122119959
ENSG00000009307.11	1288.22048049679	0.775099157456355	0.253560382011741	3.05686224049175	0.00223667044016987	0.059059248133582
ENSG00000009335.13	226.116145682755	-0.530608980992362	0.857279121061516	-0.618945414575525	0.535952319055975	0.804216710411581
ENSG00000009413.11	83.3346771397179	0.380071858738499	0.403496642042608	0.941945530982546	0.346220527572153	0.673113427576602
ENSG00000009694.9	65.803569994801	-0.571980800773419	0.383448717877302	-1.49167482926999	0.135784410809428	0.457464885678067
ENSG00000009724.12	0.251176324253285	-1.23554589497251	4.98359719989537	-0.247922503648258	0.804194367968284	NA
ENSG00000009765.10	29.8347229702439	1.28596285578632	0.694838575647065	1.85073612901928	0.0642075237217181	NA
ENSG00000009780.11	30.5687627439789	0.542098229513768	0.548563969613548	0.988213334345793	0.323048179039569	NA
ENSG00000009830.7	22.9333027326239	-1.69354111496801	0.665140001630084	-2.54614233216704	0.010892076709507	NA
ENSG00000009844.11	145.488792665475	0.285032419344478	0.299229028316942	0.952556043602069	0.340815057567426	0.669104621919098
ENSG00000009950.11	35.2470287603088	-0.692441404503979	0.542988337025334	-1.27524176356604	0.202223683327451	0.535974965567065
ENSG00000009954.6	542.376312461148	0.471486638981034	0.243095795595486	1.93950963991822	0.0524393118596077	0.312351094393559
ENSG00000010017.9	277.493883799567	0.346534807359985	0.255623272640558	1.35564654884636	0.175211653691462	0.506879070214879
ENSG00000010072.11	48.0680201746226	0.315790242983258	0.456326621725556	0.692026780706168	0.488920511001384	0.777482380187199
ENSG00000010165.15	91.0284152323046	-0.00291245135748677	0.349599817113776	-0.00833081487722553	0.993353048316462	0.996763399731305
ENSG00000010219.9	14.9934977074377	0.671977559817787	0.711213029939781	0.944833026856501	0.34474412772262	NA
ENSG00000010244.12	566.742042910421	0.170120969752658	0.264913307847186	0.642176005181254	0.520758910770476	0.79438894477518
ENSG00000010256.6	285.142106838078	0.104175667871894	0.25385026451373	0.410382349104307	0.68152549225436	0.880659122119959
ENSG00000010270.9	50.4303184909855	0.320515180864991	0.423753284871235	0.75637214461331	0.449426104097863	0.749869224081395
ENSG00000010278.7	1.86988284252062	-0.54888335757373	1.95339710082714	-0.280989132901503	0.77871873488082	NA
ENSG00000010292.8	328.739585151631	-0.278704874411143	0.253264706611659	-1.10044892610518	0.271136571127944	0.604973167219918
ENSG00000010295.15	0.543245541287201	-0.239985194823691	3.68607812518554	-0.0651058351650135	0.948089734502276	NA
ENSG00000010310.4	97.5965453104364	-0.866376628312858	0.34351340171135	-2.52210430218051	0.0116655113127848	0.154644484970657
ENSG00000010318.15	25.9805991160551	-0.400290849374148	0.566552611986865	-0.706537823504781	0.479853739685163	NA
ENSG00000010319.2	0.253335476991359	-1.07232121907383	4.98359698966539	-0.215170131392553	0.829634677206944	NA
ENSG00000010322.11	135.324433062064	0.0997556005554052	0.316258351723369	0.315424399108554	0.752439443841064	0.910614932038628
ENSG00000010327.6	13.0388208181695	-1.6030985994374	0.818065550410025	-1.95962120472364	0.0500400810422498	NA
ENSG00000010361.9	11.1344912183577	-0.330757311341198	0.89671322965523	-0.368855170641754	0.712235679406336	NA
ENSG00000010379.11	0.669664868055494	-0.397532580045184	3.35097370507628	-0.118631960448682	0.905566943369308	NA
ENSG00000010404.13	155.124027275094	0.186075266164477	0.31643732799104	0.588031972541956	0.556510832524569	0.813781032898646
ENSG00000010438.12	13.3432160307721	-0.424100960154551	0.904302178139926	-0.468981464831691	0.639082884758091	NA
ENSG00000010539.7	28.0796227486793	0.741461848231593	0.613706190534294	1.2081707169779	0.226981602957271	NA
ENSG00000010626.10	11.845129394414	-0.000437203430966502	0.812496765522864	-0.000538098672534592	0.999570659397715	NA
ENSG00000010671.11	217.034659651686	0.577622447972671	0.26648702099197	2.16754439230298	0.0301933686017681	0.2385079145094
ENSG00000010704.14	60.9780651577913	-0.121360746944866	0.395898824885679	-0.306544852665099	0.759189834918204	0.912899301323064
ENSG00000010803.12	86.774133696816	0.0262609535701911	0.345838937635617	0.0759340569044314	0.939471561575911	0.978591595518326
ENSG00000010810.13	29.6209411422761	0.605975512823451	0.547052310327971	1.10771036221409	0.267986922756239	NA
ENSG00000010818.4	2.56186990898093	0.975244386152889	1.60220099416353	0.608690413815427	0.542729662252262	NA
ENSG00000011007.8	173.29080528268	0.33522997098184	0.282147787647903	1.18813609625102	0.234779795271127	0.569060894649917
ENSG00000011009.6	142.635135225257	0.310600909729647	0.33831612026857	0.918078953740303	0.358577532392157	0.68329657476527
ENSG00000011021.17	98.9577651107144	-0.583823279576366	0.333068082073666	-1.7528646874282	0.0796252362830568	0.364493813631324
ENSG00000011028.9	71.9782665363462	-0.309080530155482	0.381603771374485	-0.809951455778898	0.417968076490276	0.72745326824057
ENSG00000011052.17	24.4904942924108	-0.211947191589238	0.596340495044762	-0.355413045651594	0.722280177003155	NA
ENSG00000011105.7	4.00096075624887	0.369641173244869	1.32365677758713	0.279257568505546	0.78004716683045	NA
ENSG00000011114.10	44.3485756075367	0.33488679998757	0.49110127179623	0.681909861000163	0.495295949667282	0.780080170705011
ENSG00000011132.7	21.8078628369078	0.206344032506434	0.644235638755246	0.320292793650969	0.748746385490988	NA
ENSG00000011143.12	65.7691597704558	0.592954913655569	0.394227742079185	1.50409230595565	0.132557601120199	0.452318126849761
ENSG00000011198.3	133.412946663344	0.514346641537584	0.315161851372938	1.63200793273976	0.102677815078741	0.406111600843402
ENSG00000011243.13	284.590984875676	0.15060696230189	0.249857882315601	0.602770506602052	0.546661369725342	0.808356903313329
ENSG00000011258.11	56.485371126062	-0.752872535086175	0.429629992850745	-1.75237424671076	0.0797094767642639	0.364493813631324
ENSG00000011260.9	106.917655682169	0.510898428797245	0.334715742233365	1.52636510427718	0.126918963125372	0.446987801882276
ENSG00000011275.14	180.762201396709	0.0735484183670959	0.278462643985366	0.264123105758347	0.791685060071203	0.923888834764632
ENSG00000011295.11	68.9003309876816	-0.170017326775144	0.380689951516717	-0.446603137534293	0.655161629829141	0.867912335934215
